iter	Logloss	AUC
885	0.1608028747	0.9907037846
886	0.1607501654	0.9906870497
887	0.1605848786	0.9907372543
888	0.1605638288	0.9907456217
889	0.1602131935	0.9908376635
890	0.1601420556	0.9908460309
891	0.1600961727	0.9908627658
892	0.1600621615	0.9908460309
893	0.1600258095	0.9908711332
894	0.1599137509	0.9908878681
895	0.1597838782	0.9909129704
896	0.1597381081	0.9909129704
897	0.1596822763	0.9909046029
898	0.159290715	0.9909631749
899	0.1592527091	0.9909799098
900	0.1592432502	0.9909882772
901	0.1591614247	0.9909882772
902	0.1591140063	0.9909882772
903	0.159040134	0.9909966447
904	0.1589609966	0.9910301144
905	0.1589324502	0.9910384818
906	0.1588716629	0.9910468492
907	0.1587760291	0.9910635841
908	0.158612765	0.9910719515
909	0.1584966885	0.9910970538
910	0.1584414135	0.9910719515
911	0.157691314	0.9913313419
912	0.1576134654	0.9913229745
913	0.1575218636	0.9913397093
914	0.1572792578	0.9914150162
915	0.1570433714	0.9914903231
916	0.1569780417	0.9914903231
917	0.1568370098	0.9915488951
918	0.15666492	0.9915823648
919	0.1565212958	0.9916158345
920	0.1564298476	0.9916158345
921	0.1562494806	0.9916493042
922	0.1560421345	0.9917078763
923	0.1558919211	0.9917329786
924	0.1558331405	0.9917580808
925	0.1557455884	0.9917915506
926	0.1556814016	0.9918082854
927	0.1555587386	0.9918250203
928	0.1554518892	0.99185849
929	0.1553545556	0.9918501226
930	0.1553112758	0.9918501226
931	0.1552386061	0.9918417552
932	0.1551334304	0.99185849
933	0.1549987073	0.9918919597
934	0.1547351905	0.991975634
935	0.1547163467	0.9919672666
936	0.1544350648	0.9920509409
937	0.1543017721	0.9920258386
938	0.1540205737	0.9921346152
939	0.1539382277	0.9921178804
940	0.1538774823	0.9921011455
941	0.1537775786	0.9921095129
942	0.1536766835	0.9921178804
943	0.153541713	0.9921680849
944	0.1534993286	0.9921680849
945	0.1532847576	0.992226657
946	0.1532197141	0.9922182895
947	0.153134648	0.9922517593
948	0.1530311067	0.9922684941
949	0.1529829877	0.9922768615
950	0.1529347392	0.992285229
951	0.1528656212	0.9922768615
952	0.1528076948	0.9922768615
953	0.1527541394	0.9922684941
954	0.152698555	0.9922768615
955	0.1525679583	0.9922935964
956	0.152519041	0.9923019638
957	0.1524970696	0.9923019638
958	0.1523832614	0.9923354336
959	0.1522851205	0.9923940056
960	0.1522181808	0.9923940056
961	0.1521224228	0.992402373
962	0.1518538521	0.9924358427
963	0.1517342816	0.9925027822
964	0.1516689801	0.992519517
965	0.1515718306	0.9925613542
966	0.1515211051	0.9925613542
967	0.1514604377	0.9925697216
968	0.1514175632	0.992578089
969	0.1513460598	0.9925864565
970	0.1512632401	0.9926031913
971	0.1510841284	0.9926450285
972	0.1510254935	0.9926282936
973	0.1509490485	0.9926617634
974	0.150672725	0.9927370702
975	0.1505861642	0.9927287028
976	0.1505179105	0.9927203354
977	0.1503358762	0.9927621725
978	0.1502173992	0.9927370702
979	0.1501711394	0.9927621725
980	0.1500726424	0.9927872748
981	0.1500168708	0.9928040097
982	0.1497891864	0.9928040097
983	0.14967093	0.9928040097
984	0.1494772504	0.9928374794
985	0.1493044501	0.9928542143
986	0.1492734052	0.9928542143
987	0.1491882803	0.9928793165
988	0.14902814	0.9929127863
989	0.1488851899	0.9929127863
990	0.1487242332	0.9929295211
991	0.1486040173	0.9929713583
992	0.1485659144	0.9929797257
993	0.1484813791	0.9929629909
994	0.1484176496	0.9929797257
995	0.1483431199	0.9929797257
996	0.1483176339	0.9929797257
997	0.148236321	0.9929713583
998	0.1481727411	0.9929880931
999	0.1481297885	0.9929964606
